variant,target,feature,gain
xgboost_multisource_hourly,target_traffic_density,lag1_pm10,0.1694965809583664
xgboost_multisource_hourly,target_traffic_density,lag3_currentspeed,0.1684572547674179
xgboost_multisource_hourly,target_traffic_density,lag2_pm10,0.16651831567287445
xgboost_multisource_hourly,target_traffic_density,lag3_wind_speed_10m,0.16631098091602325
xgboost_multisource_hourly,target_traffic_density,lag6_nitrogen_dioxide,0.16477926075458527
xgboost_multisource_hourly,target_traffic_density,lag2_precipitation,0.1626594066619873
xgboost_multisource_hourly,target_traffic_density,lag3_cloud_cover,0.16041968762874603
xgboost_multisource_hourly,target_traffic_density,lag3_us_aqi,0.1599293351173401
xgboost_multisource_hourly,target_traffic_density,rolling6_us_aqi_std,0.1571633666753769
xgboost_multisource_hourly,target_traffic_density,lag12_wind_speed_10m,0.1568114012479782
xgboost_multisource_hourly,target_traffic_density,lag12_freeflowspeed,0.15607059001922607
xgboost_multisource_hourly,target_traffic_density,lag3_traffic_density,0.155624657869339
xgboost_multisource_hourly,target_traffic_density,lag1_precipitation,0.15060022473335266
xgboost_multisource_hourly,target_traffic_density,lag12_pm10,0.15026706457138062
xgboost_multisource_hourly,target_traffic_density,rolling3_us_aqi_std,0.15006177127361298
xgboost_multisource_hourly,target_traffic_density,rolling12_pm2_5_mean,0.14913028478622437
xgboost_multisource_hourly,target_traffic_density,forecast_cloud_cover,0.14534898102283478
xgboost_multisource_hourly,target_traffic_density,lag6_cloud_cover,0.14443890750408173
xgboost_multisource_hourly,target_traffic_density,lag1_us_aqi,0.14350555837154388
xgboost_multisource_hourly,target_traffic_density,lag6_pm2_5,0.14301595091819763
xgboost_multisource_hourly,target_traffic_density,lag6_pm10,0.1419861763715744
xgboost_multisource_hourly,target_traffic_density,lag2_cloud_cover,0.13871660828590393
xgboost_multisource_hourly,target_traffic_density,lag1_cloud_cover,0.1324063539505005
xgboost_multisource_hourly,target_traffic_density,rolling3_currentspeed_std,0.13206534087657928
xgboost_multisource_hourly,target_traffic_density,target_dow_cos,0.13132287561893463
xgboost_multisource_hourly,target_traffic_density,rolling12_us_aqi_std,0.1306261122226715
xgboost_multisource_hourly,target_traffic_density,lag3_pm10,0.129959374666214
xgboost_multisource_hourly,target_traffic_density,lag12_carbon_monoxide,0.12729386985301971
xgboost_multisource_hourly,target_traffic_density,lag12_precipitation,0.1260780692100525
xgboost_multisource_hourly,target_traffic_density,lag12_cloud_cover,0.12205872684717178
xgboost_multisource_hourly,target_traffic_density,rolling12_us_aqi_mean,0.12080927193164825
